C,Si,Mn,Ni,Cr,Mo,V,Cu,W,Al,Ti,Nb,N,Co,P,S,AT (K),Ms (K)
0.15,0.27,1.3,0.15,3,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1073,650.94
0.15,0.27,1.3,0.15,3,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1063,643.42
0.15,0.27,1.3,0.15,3,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1053,629.16
0.15,0.27,1.3,0.15,3,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1043,615.71
0.15,0.27,1.3,0.15,3,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1033,602.44
0.15,0.27,1.3,0.15,3,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1023,587.68
0.15,0.27,1.3,0.15,3,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1013,571.72
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1713,543.26
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1703,546.16
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1693,551.22
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1683,555.88
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1673,560.12
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1663,563.95
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1653,566.63
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1643,566.64
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1633,566.66
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1623,566.67
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1613,566.68
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1603,566.69
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1593,566.7
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1583,566.71
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1573,566.72
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1563,566.72
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1553,566.73
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1543,566.73
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1533,566.74
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1523,566.74
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1513,566.75
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1503,566.75
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1493,566.75
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1483,566.76
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1473,566.76
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1463,566.76
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1453,566.76
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1443,566.77
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1433,566.77
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1423,566.77
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1413,566.77
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1403,566.77
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1393,566.77
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1383,566.77
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1373,566.77
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1363,566.77
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1353,566.78
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1343,566.78
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1333,566.78
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1323,566.78
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1313,566.78
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1303,566.78
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1293,566.78
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1283,566.78
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1273,566.78
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1263,566.78
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1253,566.9
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1243,567.04
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1233,567.16
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1223,567.28
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1213,567.44
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1203,567.67
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1193,567.88
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1183,568.08
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1173,568.28
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1163,568.48
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1153,568.67
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1143,570.7
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1133,576.04
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1123,581.15
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1113,586.04
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1103,590.71
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1093,595.16
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1083,599.39
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1073,603.4
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1063,607.21
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1053,602.54
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1043,592.82
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1033,581.19
0.15,0.27,1.3,0.15,8,0.05,0.13,0.2,0,0.02,0,0,0.01,0,0.01,0.01,1023,568.14
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1763,703.33
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1753,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1743,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1733,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1723,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1713,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1703,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1693,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1683,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1673,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1663,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1653,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1643,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1633,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1623,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1613,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1603,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1593,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1583,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1573,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1563,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1553,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1543,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1533,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1523,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1513,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1503,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1493,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1483,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1473,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1463,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1453,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1443,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1433,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1423,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1413,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1403,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1393,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1383,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1373,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1363,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1353,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1343,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1333,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1323,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1313,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1303,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1293,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1283,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1273,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1263,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1253,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1243,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1233,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1223,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1213,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1203,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1193,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1183,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1173,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1163,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1153,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1143,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1133,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1123,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1113,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1103,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1093,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1083,696.02
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1073,680.64
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1063,664.1
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1053,646.33
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1043,627.25
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1033,606.75
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1023,584.54
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1013,560.21
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,1003,533.88
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,993,505.61
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,983,475.51
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,973,443.63
0.16,0.035,1.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,963,410.66
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1763,701.45
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1753,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1743,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1733,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1723,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1713,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1703,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1693,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1683,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1673,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1663,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1653,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1643,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1633,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1623,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1613,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1603,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1593,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1583,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1573,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1563,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1553,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1543,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1533,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1523,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1513,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1503,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1493,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1483,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1473,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1463,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1453,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1443,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1433,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1423,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1413,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1403,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1393,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1383,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1373,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1363,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1353,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1343,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1333,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1323,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1313,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1303,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1293,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1283,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1273,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1263,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1253,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1243,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1233,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1223,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1213,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1203,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1193,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1183,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1173,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1163,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1153,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1143,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1133,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1123,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1113,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1103,698.75
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1093,698.66
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1083,685.46
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1073,670.91
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1063,655.04
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1053,637.82
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1043,619.21
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1033,599.14
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1023,577.39
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1013,553.49
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1003,527.53
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,993,499.59
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,983,469.78
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,973,438.16
0.16,0.035,1.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,963,405.55
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1753,684.57
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1743,690
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1733,694.95
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1723,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1713,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1703,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1693,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1683,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1673,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1663,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1653,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1643,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1633,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1623,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1613,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1603,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1593,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1583,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1573,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1563,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1553,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1543,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1533,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1523,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1513,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1503,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1493,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1483,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1473,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1463,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1453,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1443,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1433,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1423,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1413,698.75
0.16,0.035,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1403,698.75
