Fe,Co,Ni,Al,Si,Cr,Nb,Mo,Ti,Cu,Mn,Zr,V,C,T,"phase (SS=0, SS+IM=1)"
15,15,15,0,0,15,0,0,0,0,15,0,25,0,949,0
15,15,15,0,0,15,0,0,0,0,15,0,25,0,990,0
15,15,15,0,0,15,0,0,0,0,15,0,25,0,1031,0
15,15,15,0,0,15,0,0,0,0,15,0,25,0,1072,0
15,15,15,0,0,15,0,0,0,0,15,0,25,0,1113,0
15,15,15,0,0,15,0,0,0,0,15,0,25,0,1154,0
15,15,15,0,0,15,0,0,0,0,15,0,25,0,1195,0
24,0,0,22,22,0,0,22,0,0,0,0,10,0,7,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,43,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,79,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,115,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,151,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,187,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,223,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,259,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,295,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,331,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,367,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,403,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,439,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,475,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,511,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,547,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,583,1
24,0,0,22,22,0,0,22,0,0,0,0,10,0,619,0
24,0,0,22,22,0,0,22,0,0,0,0,10,0,655,0
24,0,0,22,22,0,0,22,0,0,0,0,10,0,691,0
24,0,0,22,22,0,0,22,0,0,0,0,10,0,727,0
24,0,0,22,22,0,0,22,0,0,0,0,10,0,763,0
24,0,0,22,22,0,0,22,0,0,0,0,10,0,799,0
24,0,0,22,22,0,0,22,0,0,0,0,10,0,835,0
24,0,0,22,22,0,0,22,0,0,0,0,10,0,871,0
24,0,0,22,22,0,0,22,0,0,0,0,10,0,907,0
24,0,0,22,22,0,0,22,0,0,0,0,10,0,943,0
24,0,0,22,22,0,0,22,0,0,0,0,10,0,979,0
24,0,0,22,22,0,0,22,0,0,0,0,10,0,1015,0
24,0,0,22,22,0,0,22,0,0,0,0,10,0,1051,0
24,0,0,22,22,0,0,22,0,0,0,0,10,0,1087,0
24,0,0,22,22,0,0,22,0,0,0,0,10,0,1123,0
24,0,0,22,22,0,0,22,0,0,0,0,10,0,1159,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,4,1
20,0,0,20,0,0,20,20,0,0,0,0,20,0,41,1
20,0,0,20,0,0,20,20,0,0,0,0,20,0,78,1
20,0,0,20,0,0,20,20,0,0,0,0,20,0,115,1
20,0,0,20,0,0,20,20,0,0,0,0,20,0,152,1
20,0,0,20,0,0,20,20,0,0,0,0,20,0,189,1
20,0,0,20,0,0,20,20,0,0,0,0,20,0,226,1
20,0,0,20,0,0,20,20,0,0,0,0,20,0,263,1
20,0,0,20,0,0,20,20,0,0,0,0,20,0,300,1
20,0,0,20,0,0,20,20,0,0,0,0,20,0,337,1
20,0,0,20,0,0,20,20,0,0,0,0,20,0,374,1
20,0,0,20,0,0,20,20,0,0,0,0,20,0,411,1
20,0,0,20,0,0,20,20,0,0,0,0,20,0,448,1
20,0,0,20,0,0,20,20,0,0,0,0,20,0,485,1
20,0,0,20,0,0,20,20,0,0,0,0,20,0,522,1
20,0,0,20,0,0,20,20,0,0,0,0,20,0,559,1
20,0,0,20,0,0,20,20,0,0,0,0,20,0,596,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,633,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,670,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,707,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,744,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,781,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,818,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,855,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,892,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,929,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,966,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,1003,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,1040,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,1077,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,1114,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,1151,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,1188,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,1225,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,1262,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,1299,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,1336,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,1373,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,1410,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,1447,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,1484,0
20,0,0,20,0,0,20,20,0,0,0,0,20,0,1521,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,1,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,44,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,87,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,130,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,173,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,216,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,259,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,302,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,345,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,388,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,431,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,474,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,517,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,560,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,603,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,646,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,689,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,732,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,775,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,818,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,861,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,904,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,947,0
23,24,0,5,0,24,0,0,0,24,0,0,0,0,990,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,5,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,29,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,53,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,77,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,101,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,125,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,149,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,173,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,197,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,221,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,245,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,269,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,293,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,317,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,341,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,365,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,389,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,413,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,437,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,461,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,485,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,509,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,533,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,557,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,581,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,605,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,629,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,653,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,677,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,701,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,725,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,749,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,773,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,797,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,821,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,845,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,869,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,893,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,917,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,941,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,965,0
22,21,0,15,0,21,0,0,0,21,0,0,0,0,989,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,6,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,22,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,38,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,54,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,70,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,86,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,102,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,118,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,134,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,150,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,166,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,182,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,198,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,214,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,230,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,246,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,262,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,278,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,294,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,310,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,326,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,342,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,358,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,374,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,390,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,406,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,422,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,438,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,454,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,470,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,486,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,502,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,518,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,534,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,550,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,566,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,582,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,598,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,614,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,630,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,646,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,662,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,678,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,694,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,710,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,726,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,742,0
19,19,0,25,0,18,0,0,0,19,0,0,0,0,758,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,7,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,23,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,39,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,55,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,71,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,87,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,103,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,119,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,135,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,151,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,167,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,183,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,199,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,215,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,231,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,247,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,263,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,279,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,295,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,311,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,327,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,343,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,359,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,375,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,391,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,407,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,423,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,439,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,455,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,471,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,487,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,503,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,519,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,535,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,551,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,567,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,583,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,599,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,615,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,631,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,647,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,663,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,679,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,695,0
17,16,0,35,0,16,0,0,0,16,0,0,0,0,711,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,8,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,15,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,22,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,29,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,36,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,43,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,50,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,57,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,64,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,71,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,78,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,85,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,92,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,99,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,106,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,113,0
14,14,0,45,0,13,0,0,0,14,0,0,0,0,120,0
30,0,20,10,0,0,20,0,20,0,0,0,0,0,9,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,30,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,51,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,72,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,93,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,114,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,135,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,156,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,177,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,198,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,219,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,240,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,261,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,282,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,303,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,324,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,345,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,366,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,387,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,408,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,429,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,450,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,471,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,492,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,513,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,534,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,555,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,576,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,597,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,618,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,639,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,660,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,681,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,702,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,723,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,744,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,765,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,786,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,807,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,828,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,849,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,870,1
30,0,20,10,0,0,20,0,20,0,0,0,0,0,891,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,8,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,27,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,46,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,65,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,84,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,103,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,122,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,141,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,160,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,179,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,198,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,217,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,236,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,255,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,274,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,293,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,312,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,331,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,350,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,369,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,388,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,407,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,426,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,445,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,464,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,483,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,502,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,521,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,540,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,559,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,578,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,597,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,616,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,635,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,654,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,673,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,692,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,711,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,730,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,749,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,768,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,787,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,806,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,825,1
20,0,20,20,0,0,20,0,20,0,0,0,0,0,844,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,4,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,17,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,30,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,43,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,56,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,69,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,82,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,95,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,108,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,121,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,134,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,147,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,160,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,173,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,186,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,199,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,212,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,225,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,238,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,251,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,264,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,277,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,290,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,303,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,316,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,329,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,342,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,355,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,368,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,381,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,394,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,407,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,420,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,433,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,446,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,459,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,472,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,485,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,498,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,511,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,524,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,537,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,550,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,563,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,576,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,589,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,602,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,615,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,628,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,641,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,654,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,667,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,680,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,693,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,706,1
19,0,17,30,0,0,17,0,17,0,0,0,0,0,719,0
19,0,17,30,0,0,17,0,17,0,0,0,0,0,732,0
19,0,17,30,0,0,17,0,17,0,0,0,0,0,745,0
19,0,17,30,0,0,17,0,17,0,0,0,0,0,758,0
19,0,17,30,0,0,17,0,17,0,0,0,0,0,771,0
19,0,17,30,0,0,17,0,17,0,0,0,0,0,784,0
19,0,17,30,0,0,17,0,17,0,0,0,0,0,797,0
19,0,17,30,0,0,17,0,17,0,0,0,0,0,810,0
19,0,17,30,0,0,17,0,17,0,0,0,0,0,823,0
19,0,17,30,0,0,17,0,17,0,0,0,0,0,836,0
19,0,17,30,0,0,17,0,17,0,0,0,0,0,849,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,6,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,20,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,34,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,48,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,62,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,76,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,90,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,104,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,118,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,132,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,146,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,160,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,174,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,188,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,202,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,216,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,230,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,244,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,258,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,272,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,286,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,300,0
