Al,Co,Cr,Cu,Fe,Ni,V,Mo,Mn,Sn,W,Zr,Ti,Ta,Nb,T(K),E
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,575,174.37473
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,570,174.63294
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,565,174.8905
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,560,175.14741
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,555,175.40368
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,550,175.6593
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,545,175.91428
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,540,176.16862
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,535,176.4223
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,530,176.67535
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,525,176.92774
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,520,177.17949
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,515,177.4306
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,510,177.68106
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,505,177.93087
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,500,178.18004
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,495,178.42856
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,490,178.67644
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,485,178.92367
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,480,179.17025
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,475,179.41619
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,470,179.66148
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,465,179.90612
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,460,180.15012
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,455,180.39347
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,450,180.63618
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,445,180.87824
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,440,181.11965
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,435,181.36042
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,430,181.60054
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,425,181.84001
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,420,182.07884
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,415,182.31702
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,410,182.55455
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,405,182.79144
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,400,183.02768
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,395,183.26327
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,390,183.49821
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,385,183.73251
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,380,183.96616
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,375,184.19916
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,370,184.43152
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,365,184.66323
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,360,184.89429
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,355,185.1247
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,350,185.35447
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,345,185.58358
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,340,185.81205
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,335,186.03988
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,330,186.26705
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,325,186.49358
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,320,186.71945
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,315,186.94468
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,310,187.16927
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,305,187.3932
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,300,187.61649
0,25,25,0,0,25,25,0,0,0,0,0,0,0,0,298.15,187.69894
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,980,7.97857
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,970,8.43924
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,960,8.90553
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,950,9.37676
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,940,9.85229
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,930,10.33151
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,920,10.81381
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,910,11.29851
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,900,11.78498
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,893.44,12.10494
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,890,12.60833
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,880,14.41599
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,870,18.1178
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,860,26.01052
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,850,38.87951
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,840,54.60427
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,830,70.04743
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,820,83.44529
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,810,94.55558
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,800,103.77147
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,790,111.55701
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,780,118.28047
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,770,124.20587
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,760,129.51882
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,757,131.01293
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,750,131.51589
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,740,132.22915
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,730,132.93646
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,720,133.63778
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,710,134.33304
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,700,135.02218
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,690,135.70517
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,680,136.38193
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,670,137.05242
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,660,137.71657
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,650,138.37434
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,640,139.02566
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,630,139.67048
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,620,140.30872
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,610,140.94033
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,600,141.56522
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,590,142.18332
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,580,142.79453
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,570,143.39874
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,560,143.99581
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,550,144.58557
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,540,145.16779
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,530,145.74214
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,520,146.30816
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,510,146.86188
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,500,147.40986
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,490,147.95342
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,480,148.49227
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,470,149.02619
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,460,149.555
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,450,150.07857
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,440,150.59679
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,430,151.10958
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,420,151.61689
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,410,152.11869
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,400,152.61498
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,390,153.10579
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,380,153.59115
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,370,154.07113
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,360,154.54584
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,352.45,154.90067
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,350,127.80726
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,340,128.10022
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,330,128.4062
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,320,128.72472
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,310,129.05519
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,300,129.39697
27.2,18.2,18.2,0,18.2,18.2,0,0,0,0,0,0,0,0,0,298.15,129.47544
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,890,143.63442
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,880,144.39732
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,870,145.15785
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,860,145.91598
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,850,146.67166
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,840,147.42486
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,830,148.17557
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,820,148.92375
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,810,149.66938
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,802.83,150.20226
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,800,150.36065
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,790,150.90201
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,780,151.41738
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,770,151.9089
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,760,152.37847
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,750,152.82796
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,740,153.25922
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,730,153.67418
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,720,154.0748
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,710,154.46312
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,700,154.84114
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,690,155.21085
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,680,155.5741
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,670,155.93264
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,660,156.28806
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,650,156.64173
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,640,156.99489
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,630,157.34856
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,620,157.70361
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,610,158.06076
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,600,158.42059
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,590,158.78359
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,580,159.15014
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,570,159.52055
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,560,159.89507
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,550,160.27391
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,540,160.65722
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,530,161.04514
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,520,161.43777
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,510,161.8352
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,500,162.23751
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,490,162.64473
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,480,163.05694
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,470,163.47414
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,460,163.89637
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,450,164.32363
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,440,164.75591
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,430,165.1932
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,420,165.63545
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,410,166.08262
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,400,166.53461
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,390,166.99134
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,380,167.45269
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,370,167.91852
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,360,168.38868
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,350,168.86298
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,340,169.34124
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,330,169.82327
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,320,170.30887
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,310,170.79786
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,300,171.29008
0,20,0,20,20,20,0,0,20,0,0,0,0,0,0,298.15,171.38875
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,1050,137.92673
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,1040,138.74405
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,1030,139.56095
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,1020,140.37693
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,1010,141.1916
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,1000,142.00464
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,990,142.81578
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,980,143.6248
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,970,144.43153
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,960,145.23581
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,950,146.03752
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,940,146.83654
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,930,147.63276
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,920,148.42611
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,910,149.21651
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,900,150.00388
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,890,150.78817
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,880,151.56931
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,870,152.34726
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,864.16,152.80041
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,860,153.07661
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,850,153.72083
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,840,154.33931
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,830,154.93482
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,820,155.50931
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,810,156.06425
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,800,156.60085
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,790,157.12024
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,780,157.62356
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,770,158.1121
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,760,158.58728
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,750,159.0507
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,740,159.5041
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,730,159.94928
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,720,160.3881
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,710,160.82232
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,700,161.25359
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,690,161.68337
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,680,162.11289
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,670,162.54316
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,660,162.97494
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,650,163.40879
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,640,163.84506
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,630,164.28397
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,620,164.72557
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,610,165.16983
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,600,165.61664
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,590,166.06582
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,580,166.51716
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,570,166.97039
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,560,167.42525
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,550,167.88147
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,540,168.33875
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,530,168.79682
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,520,169.25539
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,510,169.7142
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,500,170.17297
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,490,170.63145
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,480,171.0894
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,470,171.5466
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,460,172.00281
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,450,172.45785
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,440,172.91152
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,430,173.36365
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,420,173.81408
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,410,174.26267
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,400,174.7093
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,390,175.15389
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,380,175.59636
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,370,176.03667
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,360,176.47483
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,350,176.91089
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,340,177.34494
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,330,177.77714
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,320,178.20773
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,310,178.63702
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,300,179.06544
0,23,0,23,23,23,0,0,8,0,0,0,0,0,0,298.15,179.15585
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,970,140.06179
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,960,140.8538
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,950,141.64364
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,940,142.4312
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,930,143.2164
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,920,143.99915
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,910,144.77939
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,900,145.55705
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,890,146.33209
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,880,147.10445
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,870,147.87409
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,860,148.64097
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,850,149.40506
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,840,150.16632
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,837.09,150.38705
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,830,150.80834
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,820,151.37694
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,810,151.91847
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,800,152.43511
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,790,152.92868
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,780,153.40086
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,770,153.85335
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,760,154.28793
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,750,154.70658
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,740,155.1114
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,730,155.50464
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,720,155.88855
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,710,156.26537
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,700,156.63723
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,690,157.00605
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,680,157.37354
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,670,157.74116
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,660,158.11013
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,650,158.48141
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,640,158.85577
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,630,159.2338
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,620,159.61592
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,610,160.00243
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,600,160.39354
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,590,160.78936
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,580,161.18996
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,570,161.59534
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,560,162.00548
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,550,162.42031
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,540,162.83977
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,530,163.26373
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,520,163.6921
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,510,164.12475
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,500,164.56152
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,490,165.00228
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,480,165.44686
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,470,165.8951
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,460,166.34681
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,450,166.80181
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,440,167.25992
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,430,167.72093
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,420,168.18465
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,410,168.65086
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,400,169.11937
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,390,169.58997
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,380,170.06246
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,370,170.53665
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,360,171.01235
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,350,171.48941
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,340,171.96768
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,330,172.44706
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,320,172.92746
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,310,173.40886
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,300,173.89131
0,21,0,21,22,21,0,0,15,0,0,0,0,0,0,298.15,173.98649
0,16,0,16,17,16,0,0,35,0,0,0,0,0,0,980,7.65655
0,16,0,16,17,16,0,0,35,0,0,0,0,0,0,970,7.66255
0,16,0,16,17,16,0,0,35,0,0,0,0,0,0,960,7.66855
0,16,0,16,17,16,0,0,35,0,0,0,0,0,0,950,7.67455
0,16,0,16,17,16,0,0,35,0,0,0,0,0,0,940,7.68055
0,16,0,16,17,16,0,0,35,0,0,0,0,0,0,930,7.68655
0,16,0,16,17,16,0,0,35,0,0,0,0,0,0,920,7.69254
0,16,0,16,17,16,0,0,35,0,0,0,0,0,0,910,7.69854
0,16,0,16,17,16,0,0,35,0,0,0,0,0,0,900,7.70453
0,16,0,16,17,16,0,0,35,0,0,0,0,0,0,890,7.71052
0,16,0,16,17,16,0,0,35,0,0,0,0,0,0,880,7.71651
0,16,0,16,17,16,0,0,35,0,0,0,0,0,0,870,7.72249
0,16,0,16,17,16,0,0,35,0,0,0,0,0,0,860,7.72847
0,16,0,16,17,16,0,0,35,0,0,0,0,0,0,850,7.73445
0,16,0,16,17,16,0,0,35,0,0,0,0,0,0,840,7.74043
0,16,0,16,17,16,0,0,35,0,0,0,0,0,0,830,7.74641
