C,Mn,Cu,Si,Ni,Cr,Mo,V,W,Co,P,S,AT,T,t
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,788.04,5473.52
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,792.14,6124.9
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,794.74,6991.15
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,797.72,7797.31
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,800.14,9078.45
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,802.55,10464.49
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,805.16,11809.61
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,807.39,13280.33
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,808.51,15094.4
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,810.18,17095.37
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,812.04,19920.4
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,687.73,966.7
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,691.35,873.34
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,695.55,794.35
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,700.31,729.89
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,705.08,672.93
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,710.42,628.88
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,716.9,593.71
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,723.19,568.14
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,630.73,9641.93
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,633.21,8552.96
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,636.26,7586.98
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,638.93,6681.39
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,641.03,5883.9
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,643.31,5257.41
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,646.36,4629.88
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,649.41,3989.37
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,652.65,3487.77
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,655.51,3060.34
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,658.95,2714.7
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,662.57,2373.37
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,665.43,2112.98
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,668.86,1888
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,671.72,1668.7
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,675.15,1485.62
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,679.15,1289.42
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,682.58,1123.21
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,686.78,1025.73
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,591.65,95263.57
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,593.94,85596.46
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,595.47,75281.9
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,598.14,64808.37
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,600.42,55791.97
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,602.14,48720.12
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,605,42091.84
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,606.71,37417.94
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,608.62,32791.82
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,611.29,28533.38
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,613.39,24563.7
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,616.24,21680.91
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,618.91,18664.58
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,621.39,16415.45
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,623.11,14592.67
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,626.16,12652.41
0.87,0.32,0,0.27,0.11,3.99,0.8,2.52,11.91,0,0,0,1210,628.64,10435.79
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,623.02,9635.28
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,629.72,8812.23
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,635.48,7927.31
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,640.51,7154.88
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,646.09,6500.56
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,652.04,5751.88
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,658.37,5140.17
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,663.76,4670.1
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,669.53,4285.33
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,674.93,3906.33
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,679.95,3596.36
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,685.53,3278.3
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,692.23,2929.65
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,696.51,2697.18
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,701.34,2483.15
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,706.93,2301.28
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,712.32,2097.76
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,718.09,1963.5
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,723.67,1825.71
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,732.41,1783.94
0.87,0.3,0,0.2,0,4.2,5,1.9,6.4,0,0,0,1225,739.86,1760.49
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,736.91,2998.35
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,743.34,3178.55
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,750.31,3435.77
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,756.18,3713.81
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,761.13,4040.46
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,767.01,4467.69
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,771.23,4813.6
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,775.63,5374.61
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,780.59,6001
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,784.44,6507.7
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,788.66,7126.15
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,793.43,8218.89
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,797.83,9147.06
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,801.69,10416.63
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,804.81,11463.94
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,809.21,12661.39
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,669.02,9634.12
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,672.32,8656.52
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,676.91,7828.73
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,680.58,7011.56
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,684.98,6218.9
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,690.3,5587.85
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,695.07,5069.91
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,699.85,4599.98
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,704.43,4160.1
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,710.31,3873.69
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,715.26,3526.05
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,720.76,3251.51
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,729.39,2998.35
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,649.2,19728.95
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,652.32,17424.88
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,654.52,15665.36
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,657.46,14033.62
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,661.13,12527.33
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,664.43,11143.1
0.9,0.3,0,0.3,0,4.2,5,1.9,6.4,4.8,0,0,1225,667.55,10306.34
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,723.72,48.55
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,729.48,54.33
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,733.26,60.39
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,735.95,67.35
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,738.83,77.14
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,741.71,88.92
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,743.33,97.87
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,744.59,103.25
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,746.39,120.14
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,746.93,133.8
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,748.91,153.6
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,749.81,173.39
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,750.89,202.43
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,752.87,231.6
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,753.95,263.21
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,755.21,305.22
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,757,355.14
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,758.26,413.23
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,758.62,475.98
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,759.88,561.34
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,760.96,633.65
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,762.22,710.49
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,763.3,843.56
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,763.3,945.84
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,764.38,1052.45
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,766,1185.52
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,767.44,1366.68
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,768.52,1554.82
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,769.06,1757.2
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,770.32,2052.7
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,771.22,2358.57
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,772.84,2647.99
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,773.92,2982.78
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,775.54,3393.41
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,704.46,998.18
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,709.19,918.41
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,713.02,842.09
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,717.57,772.11
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,722.31,710.41
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,726.5,646.87
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,626.86,9637.17
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,629.6,8817.83
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,632.33,7858.52
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,635.61,6957.63
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,638.7,6119.61
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,641.44,5329.65
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,644.17,4765.48
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,648.36,4191.49
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,652.36,3662.46
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,656.37,3285.57
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,660.2,2918.5
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,664.2,2592.45
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,668.21,2302.82
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,673.49,2086.34
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,677.5,1829.02
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,682.05,1614.02
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,687.7,1457.49
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,692.25,1298.92
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,696.44,1184.59
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,701.18,1083.87
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,614.48,20364.95
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,616.85,18308.6
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,618.67,16160.57
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,621.22,14212.28
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,623.59,12498.88
0.95,0.4,0,0.4,0,4.4,0.3,0,10,0,0,0,1220,625.59,10911.65
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,674.06,98.2
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,677.3,88.63
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,681.44,78.68
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,685.94,70.08
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,689.72,62.84
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,693.86,57.28
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,699.07,52.39
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,703.93,48.55
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,710.23,46.51
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,717.24,45.44
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,618.47,984.83
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,621.53,866.58
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,624.05,754.87
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,626.93,666.47
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,630.53,578.6
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,633.76,500.63
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,636.82,439.04
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,639.7,387.63
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,642.04,348.04
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,644.38,307.29
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,647.08,273.13
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,650.14,246.9
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,652.83,221.69
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,655.53,195.07
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,658.23,176.33
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,660.57,162.65
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,663.27,145.55
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,666.15,129.81
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,669.57,115.77
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,672.99,102.56
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,600.3,2613.19
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,602.82,2296.98
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,605.16,2039.17
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,607.32,1810.29
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,610.02,1607.1
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,612.71,1394.07
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,615.95,1241.7
0.95,0,0,0,0,4.34,2.59,2.42,2.88,0,0,0,1225,618.11,1080.67
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,626.64,969.18
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,633.08,785.25
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,638.38,644.39
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,644.07,508.95
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,649.38,412.36
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,656.96,336.24
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,663.4,281.25
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,669.84,229.34
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,676.28,183.46
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,683.48,145.82
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,691.06,120.43
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,589.12,7375.23
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,593.66,5389.4
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,596.69,3903.13
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,600.48,2956.29
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,602.76,2179.74
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,605.79,1636.24
0.95,0.4,0,0.4,0,4.4,0.3,2.6,1,0,0.03,0.03,910,610.72,1228.26
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,704.92,1248.76
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,711.89,1296.4
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,719.24,1364.31
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,724.7,1465.39
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,730.73,1611.92
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,736.95,1761.06
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,741.28,1990.62
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,745.42,2204.62
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,750.13,2466.68
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,754.09,2816.84
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,759.18,3098.49
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,762,3466.81
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,765.58,3892.13
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,769.54,4369.63
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,772.93,4956.07
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,776.13,5678.89
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,779.9,6353.94
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,783.1,7133.47
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,786.12,8090.83
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,788.94,8991.17
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,791.39,9789.72
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,792.71,10423.12
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,795.72,11791.83
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,799.3,13387.38
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,801.94,15306.36
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,804.58,17624.24
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,807.97,20150.54
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,810.61,23949.89
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,813.06,27968.27
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,815.32,32545.94
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,817.77,38006.59
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,820.03,44383.44
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,822.29,51104.51
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,825.11,60740.19
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,826.62,71685.46
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,828.51,82832.41
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,830.01,92723.73
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,638.6,9657.34
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,640.49,8572.78
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,642.56,7532.71
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,644.63,6686.76
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,646.7,5915.64
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,649.53,5197.94
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,651.6,4614.19
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,654.24,4013.2
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,656.69,3502.39
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,660.27,3087.96
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,662.72,2704.11
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,665.54,2408.61
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,668.56,2138.11
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,671.76,1891.54
0.97,0.18,0,0.31,0.25,4.11,2.61,2.51,3.23,0,0,0,1180,675.34,1702.13
