C,Si,Mn,Ni,Cr,Mo,V,Cu,W,Al,Ti,Nb,N,Co,P,S,AT ,t,T
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,6,0,0,0,0,0.013,0.03,930,87065.7,306
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,804.68,336
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,1050.36,360
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,1556.28,378
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,2061.86,387
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,2564.63,393
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,3067.31,397
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,3575.3,399
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,4072.53,402
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,4572.4,404
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,5077.65,405
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,7576.76,410
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,10048.6,414
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,15019.2,417
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,19971.5,419
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,24887.5,421
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,29821.7,422
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,34737.6,423
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,39635.4,424
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,44596.6,424
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,49467.1,425
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,61734.1,426
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,73955.7,427
2.08,0.28,0.39,0.31,11.48,0.02,0.04,0.15,0,0,0,0,0,0,0.017,0.012,970,98444.2,428
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,452.67,261
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,473.28,320
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,516.15,339
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,757.72,373
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,1005.59,386
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,1501.08,399
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,1998.2,405
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,2489.07,410
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,2981.66,413
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,3475.12,415
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,3964.98,417
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,4451.23,419
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,4942.84,420
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,7387.34,424
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,9813.66,427
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,14666.1,430
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,19500.3,432
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,24343.6,433
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,29168.6,434
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,33975.5,435
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,38764.3,436
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,43616.5,436
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,48378,437
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,60372.4,438
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,72457.5,438
2.08,0.28,0.39,0.31,11.48,0.02,0.04,1,0,0,0,0,0,0,0.017,0.012,970,96446.3,439
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,294.98,329
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,337.71,355
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,384.36,368
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,431.78,377
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,479.35,384
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,720.91,402
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,964.26,410
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,1448.5,419
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,1927.47,425
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,2409.07,428
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,2890.66,430
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,3368.67,432
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,3843.09,434
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,4321.97,435
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,4799.05,436
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,7170.86,440
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,9542.57,442
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,14258.7,445
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,18992.9,446
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,23708.9,447
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,28406.8,448
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,33086.4,449
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,37820.6,449
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,42473,450
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,47198,450
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,58897.1,451
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,70550.8,452
2.08,0.28,0.39,0.31,11.48,0.02,0.04,2,0,0,0,0,0,0,0.017,0.012,970,94085,452
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,231.32,348
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,275.65,371
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,321.78,384
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,369.04,392
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,416.49,398
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,463.8,403
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,703.14,416
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,940.15,424
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,1416.95,431
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,1888.57,436
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,2360.17,439
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,2831.78,441
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,3299.8,443
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,3771.39,444
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,4241.19,445
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,4709.18,446
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,7049.09,449
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,9379.91,451
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,14014.3,454
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,18666.7,455
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,23300.9,456
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,27917,457
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,32578.4,457
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,37167.2,458
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,41819.6,458
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,46381.1,459
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,57989.2,459
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,69461.2,460
2.08,0.28,0.39,0.31,11.48,0.02,0.04,4,0,0,0,0,0,0,0.017,0.012,970,92450.4,461
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,235.03,338
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,278.41,365
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,324.53,379
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,371.59,388
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,418.67,395
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,467.08,399
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,705.68,414
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,945.32,421
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,1422.21,429
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,1895.64,434
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,2369.06,437
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,2842.48,439
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,3312.32,441
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,3785.73,442
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,4257.34,443
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,4727.16,444
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,7076.15,447
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,9416.05,449
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,14068.6,452
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,18739.2,453
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,23391.6,454
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,28025.8,455
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,32641.9,456
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,37312.4,456
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,41901.2,457
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,46562.7,457
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,58102.7,458
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,69733.6,458
2.08,0.28,0.39,0.31,11.48,0.02,0.04,7,0,0,0,0,0,0,0.017,0.012,970,92813.6,459
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,240.24,324
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,281.63,358
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,327.27,374
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,374.78,383
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,422.31,390
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,469.53,396
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,709.49,411
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,950.49,418
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,1430.1,426
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,1906.25,431
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,2382.4,434
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,2858.54,436
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,3331.1,438
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,3800.07,440
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,4273.5,441
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,4745.13,442
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,7103.21,445
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,9452.2,447
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,14122.9,450
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,18811.7,451
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,23482.2,452
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,28134.7,453
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,32768.9,454
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,37457.6,454
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,42064.6,455
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,46744.2,455
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,58329.7,456
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,70006,456
2.08,0.28,0.39,0.31,11.48,0.02,0.04,10,0,0,0,0,0,0,0.017,0.012,970,93176.9,457
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,249.17,300
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,285.32,350
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,330.57,368
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,377.97,378
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,425.22,386
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,473.62,391
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,714.56,407
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,955.65,415
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,1435.35,424
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,1916.86,428
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,2391.29,432
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,2869.25,434
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,3343.63,436
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,3821.58,437
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,4297.74,438
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,4772.09,439
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,7130.27,443
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,9488.35,445
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,14204.4,447
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,18884.1,449
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,23572.9,450
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,28243.5,451
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,32895.9,452
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,37602.8,452
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,42227.9,453
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,46925.7,453
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,58556.7,454
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,70278.4,454
2.08,0.28,0.39,0.31,11.48,0.02,0.04,13,0,0,0,0,0,0,0.017,0.012,970,93540.2,455
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,267.76,250
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,289,342
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,333.31,363
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,380.53,374
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,428.14,382
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,476.07,388
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,717.1,405
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,959.1,413
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,1440.61,422
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,1920.4,427
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,2400.18,430
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,2879.95,432
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,3356.15,434
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,3835.92,435
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,4305.81,437
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,4781.08,438
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,7157.33,441
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,9524.49,443
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,14231.6,446
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,18956.6,447
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,23618.2,449
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,28352.3,449
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,33022.9,450
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,37675.4,451
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,42391.3,451
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,47107.2,451
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,58783.6,452
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,70414.6,453
2.08,0.28,0.39,0.31,11.48,0.02,0.04,15,0,0,0,0,0,0,0.017,0.012,970,93721.8,454
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,1119.23,320
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,1579.94,369
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2068.93,385
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2560.19,394
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,3051.25,400
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,3544,404
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,4029.51,408
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,4523.93,410
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,5014.74,412
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,7441.46,420
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,9867.88,424
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,14693.3,429
